userId,courseId,enrollmentDate,completionPercentage,courseName,courseDuration,courseDifficulty,learningPathId,learningPathName
112,539,2024-06-22,88,Intro to Impact Investing,0.533333333,Beginner,7,Data Structures and Algorithms
249,2893,2024-03-28,54,Learn WCF And Web APIs From Scratch,10.5,Intermediate,18,Advanced JavaScript
494,494,2024-04-26,68,Trend Following Stocks: A Complete Trading System,3.5,Advanced,15,Machine Learning for Software Engineers
443,1096,2024-03-03,95,Excelを使ってビジネスシミュレーション：基礎編,5.0,Beginner,2,Full-Stack Web Development
396,3376,2024-08-10,67,Create a Professional Website Without Programming/Coding,1.5,Beginner,13,Microservices Architecture
389,721,2023-11-15,27,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",2.5,Beginner,11,Agile Software Development
208,1492,2024-04-10,61,Photoshop Fantastic! - The Comprehensive Guide to Photoshop,6.0,Beginner,10,Frontend Engineering with React
50,801,2024-03-28,69,Trading: Basics of Trading for Beginners,1.5,Beginner,10,Frontend Engineering with React
42,1795,2024-05-26,38,Learn to Composite a 2D Action Shot in Photoshop,1.5,Beginner,11,Agile Software Development
242,3126,2024-09-04,97,WordPress Academy: Learn WordPress step by step,7.5,Beginner,10,Frontend Engineering with React
79,3356,2024-02-24,34,Create a classified website in 2 hours - guaranteed,1.0,Beginner,4,Software Architecture Design
304,1347,2024-01-03,9,캔바(Canva)로 SNS 콘텐츠 만들기,2.0,Beginner,2,Full-Stack Web Development
373,1293,2024-02-13,88,Digital Illustration: Make A Custom Character Illustration,1.5,Beginner,9,Backend Engineering with Node.js
161,926,2024-04-05,1,International Trade and New Geographic Economy,0.533333333,Beginner,1,Introduction to Programming
318,3593,2023-11-23,30,Spring 4 Mastercourse: Covers Annotation & XML Configuration,23.5,Intermediate,12,Software Testing and QA
71,943,2024-07-02,36,How To Pay Less Tax (UK version),0.516666667,Beginner,8,Version Control with Git
447,1027,2024-08-24,83,"'Geometry Of Chance strategy of defeating the roulette.""",1.5,Intermediate,17,Security for Software Engineers
50,3101,2023-10-15,18,Learn PHP from Scratch,1.5,Beginner,10,Frontend Engineering with React
184,3595,2024-03-30,32,Single Page Application of MVC 5 Using AngularJS,1.5,Intermediate,14,Database Design and SQL
343,2269,2024-02-11,28,Easy Piano - learn and play along,1.0,Beginner,7,Data Structures and Algorithms
368,945,2024-03-01,100,Forex trading with binary options,3.0,Beginner,5,DevOps Engineering
269,3675,2024-01-11,8,How To Design A WordPress Website With No Coding At All,3.5,Beginner,14,Database Design and SQL
184,1570,2023-12-21,35,Create Beautiful Image Maps for Your Website,0.616666667,Intermediate,7,Data Structures and Algorithms
47,1040,2023-10-11,36,Curso de Iniciación al Trading,10.5,Beginner,9,Backend Engineering with Node.js
293,979,2023-12-03,94,"Silver, Gold, and Inflation",1.0,Beginner,7,Data Structures and Algorithms
434,2699,2023-11-04,26,Angular 4: From Theory to Practice & FREE E-Book,15.5,Intermediate,15,Machine Learning for Software Engineers
343,590,2024-03-19,9,الدروس التعليمية لسوق الفوركس والأسواق المالية الأخرى,20.5,Beginner,17,Security for Software Engineers
127,1230,2023-12-08,3,Color Basics for Print Designers,0.6,Beginner,8,Version Control with Git
333,449,2024-03-21,42,ALGOTECH Hedge Fund Method for Stock Market Trading,0.316666667,Beginner,1,Introduction to Programming
453,887,2024-01-13,39,Stop Creditors from Harassing you and Avoid Bankruptcy,0.616666667,Beginner,9,Backend Engineering with Node.js
142,2059,2023-12-29,60,Didgeridoo - from zero to HERO! Part Two. Intermediate.,2.0,Intermediate,8,Version Control with Git
463,45,2024-06-24,71,Black Algo Trading: Build Your Trading Robot,16.0,Beginner,2,Full-Stack Web Development
196,1569,2024-04-02,69,An Easy Introduction to Adobe Photoshop,1.0,Beginner,9,Backend Engineering with Node.js
383,2988,2024-05-06,40,Regular Expressions for Beginners - Universal,3.0,Beginner,11,Agile Software Development
324,258,2024-02-03,40,Practical Financial Statement Analysis,4.5,Beginner,7,Data Structures and Algorithms
277,3373,2023-12-20,67,Create full featured Landing Page in Ruby on Rails in 3 hour,3.0,Beginner,17,Security for Software Engineers
55,1506,2023-11-06,74,Illustrator CC 2016 Power Workshops (Deutsch),4.5,Intermediate,1,Introduction to Programming
27,3471,2024-02-13,1,Learning CSS3 - A Comprehensive Tutorial For Web Developers,8.0,Beginner,4,Software Architecture Design
84,1032,2023-12-01,65,Contabilidad Gubernamental en México,3.5,Beginner,9,Backend Engineering with Node.js
301,332,2024-04-24,20,Case Studies in Macro Economics,4.0,Beginner,20,CI/CD with Jenkins and GitLab
48,1031,2023-12-30,84,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,1.0,Beginner,14,Database Design and SQL
62,2742,2024-08-04,74,Build Flat Responsive Website from Scratch - Complete Course,7.5,Beginner,6,Cloud Computing Foundations
154,1973,2024-02-20,91,Play Piano 6 -Improvise on The Way We Were with Power Chords,1.5,Beginner,12,Software Testing and QA
228,3319,2024-01-07,51,Build your own Beautiful Blog in WordPress + SEO,3.0,Beginner,19,RESTful API Design
134,2196,2024-07-21,91,Master the Tuba - Intermediate Instruction Made Simple!,8.5,Intermediate,20,CI/CD with Jenkins and GitLab
169,2902,2024-04-29,45,HTML CSS Easy steps to create a web template from scratch,1.0,Beginner,11,Agile Software Development
211,2527,2023-12-01,92,Javascript ES6! A Complete Reference Guide to Javascript ES6,7.0,Intermediate,14,Database Design and SQL
156,1336,2024-02-07,22,Logo Design for Entrepreneurs ,3.5,Beginner,15,Machine Learning for Software Engineers
114,3405,2024-07-30,71,How to become an App Developer,1.0,Beginner,8,Version Control with Git
8,3250,2024-08-01,63,Build Responsive Real World Websites with HTML5 and CSS3,12.0,Beginner,3,Mobile App Development
251,905,2024-04-20,47,How to Read a Balance Sheet,3.5,Beginner,17,Security for Software Engineers
367,721,2024-04-03,42,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",2.5,Beginner,11,Agile Software Development
95,626,2024-06-28,18,Demystifying Your Personal Tax Return,1.0,Beginner,15,Machine Learning for Software Engineers
283,1068,2024-05-08,21,CFA® Level 1 2014 – FI,4.5,Beginner,13,Microservices Architecture
326,1790,2024-08-07,25,Corel Painter 2016,8.0,Beginner,12,Software Testing and QA
325,1778,2024-03-09,68,Drawing With Confidence,2.0,Beginner,14,Database Design and SQL
315,653,2023-12-25,83,High Probability Trading Across Any Market: Stocks & Forex,18.5,Beginner,5,DevOps Engineering
51,1400,2024-08-13,9,Advanced Features in Adobe Illustrator,1.0,Intermediate,14,Database Design and SQL
80,1678,2024-08-04,81,Aula de Photoshop - Aprenda como recortar imagens,2.0,Beginner,15,Machine Learning for Software Engineers
185,2781,2024-01-18,21,In Depth Web Development Made Easy,6.5,Beginner,13,Microservices Architecture
377,1897,2024-08-24,11,Free Beginner Electric Guitar Lessons,4.5,Beginner,15,Machine Learning for Software Engineers
22,230,2024-01-11,45,Financial modeling: Build a multiples valuation model,1.5,Beginner,5,DevOps Engineering
312,2531,2024-01-23,74,"React.js: Building Production Ready Apps, Start to Finish",17.5,Beginner,12,Software Testing and QA
13,3033,2024-03-30,46,Coding for Entrepreneurs Basic,3.5,Beginner,4,Software Architecture Design
287,1701,2023-11-20,17,How To Sell Practically Anything: Professional Design Mockup,2.5,Beginner,11,Agile Software Development
491,3115,2024-09-08,34,Amazon Alexa Development: From Beginner to Intermediate,2.5,Beginner,8,Version Control with Git
7,469,2024-09-08,71,Bitcoin - A Comprehensive Guide,2.5,Beginner,20,CI/CD with Jenkins and GitLab
415,65,2024-05-18,25,Algorithmic Trading In Forex: Create Your First Forex Robot!,6.5,Beginner,20,CI/CD with Jenkins and GitLab
380,3247,2024-05-25,92,Learn and Understand AngularJS,7.0,Beginner,10,Frontend Engineering with React
137,540,2024-06-01,32,Stock Market - Swing Trading Strategies for Wall Street,1.0,Beginner,13,Microservices Architecture
454,1598,2024-05-30,58,Débuter avec KRITA,2.0,Intermediate,2,Full-Stack Web Development
176,2318,2023-11-18,64,Euphonium Pro Series - Fall in love with the Euphonium,7.5,Beginner,20,CI/CD with Jenkins and GitLab
166,3185,2023-10-26,3,Learn Angular 2 from Beginner to Advanced,10.0,Beginner,18,Advanced JavaScript
463,2379,2024-03-02,36,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",1.5,Intermediate,20,CI/CD with Jenkins and GitLab
267,2025,2024-01-20,90,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,1.0,Beginner,16,Cloud-Native Application Development
494,3455,2024-05-01,2,JavaScript for beginners in 1 hour,1.0,Beginner,6,Cloud Computing Foundations
492,1906,2023-12-13,17,Discover Classical Guitar Level 2   ,11.5,Intermediate,13,Microservices Architecture
266,811,2024-06-15,50,1. Principles of Simple Interest ,1.0,Beginner,7,Data Structures and Algorithms
251,1594,2023-10-28,60,A Beginners Guide to creating Vector Graphics With Photoshop,2.0,Beginner,14,Database Design and SQL
318,1603,2024-07-11,10,Interiores Sostenibles 101,1.0,Beginner,19,RESTful API Design
67,1854,2024-03-31,46,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy! ",2.0,Beginner,10,Frontend Engineering with React
427,3301,2024-06-24,35,How to Safely Copy and Move Your WordPress Website,1.5,Intermediate,12,Software Testing and QA
433,3121,2024-06-01,90,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,10.5,Beginner,20,CI/CD with Jenkins and GitLab
116,50,2024-06-05,2,Option Trading for Rookies:  Understand Options Completely,2.0,Beginner,14,Database Design and SQL
368,1985,2023-12-11,55,How to play Piano - Go from a Beginner/Intermediate to a Pro,31.0,Beginner,9,Backend Engineering with Node.js
61,2287,2023-12-11,22,Hands-On Guitar: The Beginner's Guide,4.0,Beginner,7,Data Structures and Algorithms
23,3289,2024-08-27,21,Build a Photo Blog with Ruby on Rails,1.5,Intermediate,10,Frontend Engineering with React
468,1975,2024-05-26,85,Learn To Play The Drums,8.5,Beginner,1,Introduction to Programming
449,1230,2024-07-11,50,Color Basics for Print Designers,0.6,Beginner,8,Version Control with Git
330,275,2024-08-11,35,"Bitcoin: el futuro del dinero, hoy",3.0,Intermediate,9,Backend Engineering with Node.js
322,2779,2024-02-11,82,WordPress LMS: E-Learning Website Made Easy,1.5,Beginner,19,RESTful API Design
297,88,2024-07-27,5,The Complete Value Investing Course: A Proven Approach,4.5,Beginner,6,Cloud Computing Foundations
457,3283,2023-10-26,45,PHP: Complete Login and Registration System with PHP & MYSQL,7.5,Beginner,7,Data Structures and Algorithms
55,589,2024-03-10,50,4. Ordinary Simple Annuities: The Basics,1.5,Beginner,10,Frontend Engineering with React
412,216,2024-06-21,8,Learn to Trade for Profit: Ten Most Profitable Trading Rules,2.0,Beginner,16,Cloud-Native Application Development
51,690,2024-05-29,8,Trading Tips from Hedge Fund Manager,1.0,Beginner,15,Machine Learning for Software Engineers
459,1633,2023-11-26,61,Word Swag : Create Stunning Images with the Word Swag App,1.0,Beginner,3,Mobile App Development
339,1512,2023-11-10,20,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,1.0,Intermediate,17,Security for Software Engineers
297,2912,2024-01-16,36,Learn Ruby on Rails: Stripe Payment Processing,1.5,Beginner,5,DevOps Engineering
33,1642,2024-02-09,73,How to Create awesome Cinema-graph With Adobe Photoshop?,1.0,Beginner,1,Introduction to Programming
438,699,2024-02-08,0,Startup Business: How To Raise Seed Capital,3.0,Beginner,6,Cloud Computing Foundations
191,972,2024-09-06,66,Interest Rate Swaps,3.5,Beginner,1,Introduction to Programming
325,992,2024-05-06,92,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,5.5,Beginner,1,Introduction to Programming
15,2592,2024-03-06,19,Getting Started with NodeJS for Beginners,1.0,Beginner,5,DevOps Engineering
468,2662,2024-01-01,68,jQuery Fundamentals Powerful Bootcamp for beginners,3.0,Beginner,16,Cloud-Native Application Development
99,340,2023-10-11,99,Accounting Made Easy: A Quick Guide to Financial Accounting,1.5,Beginner,9,Backend Engineering with Node.js
271,2570,2024-07-25,64,RxJs & Reactive Programming Angular Masterclass - Angular 4,7.5,Beginner,9,Backend Engineering with Node.js
103,1040,2024-04-12,50,Curso de Iniciación al Trading,10.5,Beginner,9,Backend Engineering with Node.js
245,457,2024-03-08,7,Introduction to Project Management for Finance and Acct'g,2.0,Beginner,5,DevOps Engineering
358,2162,2024-05-11,55,Swing Low - The 101 Authentic Nashville Piano Style Course,1.0,Beginner,9,Backend Engineering with Node.js
184,2040,2023-11-01,70,The Complete Piano Course - Master The Piano,23.0,Beginner,9,Backend Engineering with Node.js
489,2737,2024-05-12,9,The Original Complete Web Developer Course.,18.0,Beginner,16,Cloud-Native Application Development
196,3525,2024-05-19,40,Ultimate JavaScript Strings,0.616666667,Beginner,6,Cloud Computing Foundations
125,1270,2024-09-06,7,Photoshop CC 2015 Top New Features,0.65,Beginner,9,Backend Engineering with Node.js
238,1470,2024-03-14,32,MicroStation - Niveles,0.566666667,Beginner,1,Introduction to Programming
262,1004,2023-11-27,12,Sell like a Pro: Insider Secrets of Successful Selling!,2.5,Beginner,9,Backend Engineering with Node.js
409,2512,2024-02-27,54,Learn  Bootstrap Development By Building 10 Projects,13.5,Beginner,6,Cloud Computing Foundations
422,462,2024-06-28,92,Options Trading Foundation: Your journey to competency...,1.0,Intermediate,2,Full-Stack Web Development
367,1952,2024-05-26,49,Piano From Zero To Pro - Beginner Essentials To The Piano,3.5,Beginner,6,Cloud Computing Foundations
149,2583,2023-12-10,39,Complete Website & CMS in PHP & MySQL From Scratch!,12.5,Beginner,7,Data Structures and Algorithms
156,2512,2024-02-12,19,Learn  Bootstrap Development By Building 10 Projects,13.5,Beginner,6,Cloud Computing Foundations
317,2047,2024-01-31,7,The Allman Brothers Guitar Roots And Techniques,1.5,Intermediate,12,Software Testing and QA
181,1880,2024-01-29,49,150 Rock Guitar Licks You MUST Know,4.5,Beginner,3,Mobile App Development
288,2371,2024-03-15,36,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,2.0,Intermediate,15,Machine Learning for Software Engineers
2,490,2024-01-22,75,How to Build a Massive Retirement Plan from Scratch!,2.0,Beginner,20,CI/CD with Jenkins and GitLab
496,3174,2024-07-18,21,Install WordPress on Computer using XAMPP,0.616666667,Beginner,11,Agile Software Development
155,3463,2024-04-19,51,WordPress Security - The Ultimate Security Guide,1.5,Beginner,14,Database Design and SQL
66,585,2023-12-12,11,Ratio analysis for bankers and credit analysts,3.0,Beginner,8,Version Control with Git
443,277,2023-12-31,70,Trading con retrocesos de Fibonacci,2.5,Beginner,7,Data Structures and Algorithms
140,1723,2024-08-27,11,iPhone icons in iOS7 - learn flat design,3.0,Beginner,20,CI/CD with Jenkins and GitLab
376,3369,2024-03-31,23,Mastering Meteor: Reactive Full Stack JavaScript,3.0,Advanced,15,Machine Learning for Software Engineers
80,2499,2024-08-21,64,PHP Login and Registration System - Email Confirm Activation,5.0,Beginner,12,Software Testing and QA
456,579,2024-05-03,7,How to invest in Forex Trading & add an additional income,2.0,Beginner,14,Database Design and SQL
86,2657,2024-01-12,28,Expert Guide : Mastering Functions in JavaScript !,2.5,Beginner,1,Introduction to Programming
227,3451,2023-10-19,17,Learn JavaScript From Scratch:Become Top Rated Web Developer,5.0,Beginner,13,Microservices Architecture
474,149,2024-03-11,89,Save on Your Taxes,1.5,Beginner,18,Advanced JavaScript
410,3359,2023-12-30,60,Complete Bootstrap 4 course - build 3 projects,5.0,Beginner,20,CI/CD with Jenkins and GitLab
264,418,2024-08-10,99,The Investment Banking Recruitment Series,3.5,Beginner,8,Version Control with Git
80,1041,2024-04-27,97,Complete GST Course For Small and Medium Enterprises,6.0,Beginner,10,Frontend Engineering with React
204,2577,2023-12-05,39,Spring Framework 4 And Dependency Injection For Beginners,1.5,Beginner,20,CI/CD with Jenkins and GitLab
65,2050,2024-02-05,81,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,1.0,Intermediate,7,Data Structures and Algorithms
90,1100,2024-06-25,17,Corporate Ethics,3.5,Beginner,13,Microservices Architecture
126,2282,2023-11-13,24,Drum Set for Beginners,3.5,Beginner,15,Machine Learning for Software Engineers
58,1024,2023-10-26,72,Learn Financial Modeling from Scratch - Part 2,3.5,Beginner,6,Cloud Computing Foundations
484,3353,2024-06-10,88,Create Complete Web Applications easily with APEX 5,7.0,Intermediate,8,Version Control with Git
335,2256,2024-02-15,67,こどもギターレッスン　リトルギタリストⅡ,3.5,Beginner,10,Frontend Engineering with React
477,2955,2024-02-03,67,CSS3 for beginners,1.5,Beginner,13,Microservices Architecture
264,2407,2024-05-17,85,Instant Harmonica - play 12 bar blues Big Walter style now!,1.0,Beginner,1,Introduction to Programming
256,1697,2024-01-10,27,Promotional Design Master Class,2.0,Beginner,2,Full-Stack Web Development
36,780,2024-01-06,40,Planning and Executing a Financial Statement Audit,2.0,Intermediate,13,Microservices Architecture
180,3662,2023-12-16,16,Learn HTML5 Canvas for beginners,3.5,Beginner,11,Agile Software Development
290,2191,2024-05-04,46,Complete Beginners Introduction to Guitar,1.5,Beginner,15,Machine Learning for Software Engineers
140,1535,2024-02-09,48,Drawing Fun Caricatures! :) -The Best Method!,0.583333333,Beginner,9,Backend Engineering with Node.js
475,3263,2023-11-03,98,Create an Engaging Website with Twitter Bootstrap 2.x,1.0,Beginner,2,Full-Stack Web Development
408,1149,2023-11-15,20,Banking Credit Analysis Process (for Bankers),17.5,Beginner,3,Mobile App Development
393,230,2023-10-15,96,Financial modeling: Build a multiples valuation model,1.5,Beginner,5,DevOps Engineering
180,800,2024-06-16,12,Learn about it,1.5,Beginner,19,RESTful API Design
198,2352,2024-08-16,94,Advanced Saxophone Studies - Learn to Master the Saxophone!,4.0,Intermediate,9,Backend Engineering with Node.js
349,2003,2024-06-08,52,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",1.5,Beginner,11,Agile Software Development
179,2154,2024-03-08,50,Guitar Lessons - The Modal System - Modes Essentials,2.0,Beginner,15,Machine Learning for Software Engineers
284,215,2024-02-04,84,Succeed in Bonds Even if You Don't Know Where to Start,1.0,Beginner,5,DevOps Engineering
54,826,2024-05-28,55,Learn Basic Concepts of Economics Step by Step - Complete,1.5,Beginner,4,Software Architecture Design
145,1453,2024-02-15,37,Logo Portfolio in 1 Hour in Wordpress,1.0,Beginner,8,Version Control with Git
295,2498,2024-03-22,74,Web Programming with Python,4.0,Beginner,6,Cloud Computing Foundations
200,595,2024-03-26,93,Finance Fundamentals for Non Finance Leaders,1.0,Beginner,4,Software Architecture Design
116,2594,2024-01-21,33,Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML,4.0,Beginner,16,Cloud-Native Application Development
68,147,2024-02-16,92,"Accounting Superpowers: Learn Accounts, Understand Business!",2.5,Beginner,10,Frontend Engineering with React
434,580,2024-03-23,36,Tax made simple for Limited Company Owners and Contractors,3.0,Beginner,13,Microservices Architecture
32,48,2024-08-20,33,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,5.5,Beginner,15,Machine Learning for Software Engineers
136,2067,2024-03-03,51,Play Ukulele Now,5.0,Beginner,11,Agile Software Development
470,3167,2023-12-14,47,Learn Reactivex From Ground Up,5.0,Intermediate,12,Software Testing and QA
161,323,2023-11-07,51,Financial Management Budgeting Techniques,2.0,Beginner,9,Backend Engineering with Node.js
248,915,2024-04-28,62,株式投資で本当のテクニカル分析ができるようになる,2.5,Intermediate,14,Database Design and SQL
163,2789,2024-06-25,89,Angular 2 Demystified,3.5,Beginner,9,Backend Engineering with Node.js
333,337,2024-03-06,18,How to invest in Gold,2.5,Beginner,4,Software Architecture Design
447,3279,2024-05-11,33,Administering Microsoft SQL Server 2012 Databases - 70-462,5.5,Beginner,6,Cloud Computing Foundations
483,2883,2023-12-24,40,Create Jekyll blog and host it on Github like a Ninja,2.0,Beginner,5,DevOps Engineering
327,2578,2024-08-09,17,Joomla 3 - The Basics,3.0,Beginner,16,Cloud-Native Application Development
433,893,2023-12-22,1,Mutual Funds for Investors in Retirement Accounts,0.0,Beginner,11,Agile Software Development
462,1304,2023-12-20,22,Learning Photoshop CC 2014 in Egyptian Arabic ,3.5,Beginner,13,Microservices Architecture
359,3660,2023-10-17,31,"Simple Javascript: Learn by Doing, Beginners Welcome!",2.0,Beginner,17,Security for Software Engineers
241,1804,2023-12-15,96,Pentatonic Scale Crash Course for Bass Guitar,1.0,Intermediate,11,Agile Software Development
237,938,2023-12-22,19,Trading: How Transformative Learning Drives Expertise,1.0,Beginner,14,Database Design and SQL
115,107,2023-12-04,96,Fundamentals of Forex Trading,1.0,Beginner,2,Full-Stack Web Development
302,1471,2024-04-09,29,Crea personajes fantásticos con Photoshop,1.0,Beginner,4,Software Architecture Design
16,2359,2024-01-23,14,Getting Started with Power Chords,1.0,Beginner,15,Machine Learning for Software Engineers
224,232,2024-08-23,88,Advanced Stock Options for Serious Equity Investors!,1.5,Advanced,13,Microservices Architecture
8,1008,2023-12-27,61,IFRIC 13-Customer Loyalty Programmes (Revenue),0.6,Beginner,8,Version Control with Git
295,2683,2024-04-02,23,Creating Animations using HTML5 Canvas,1.0,Beginner,13,Microservices Architecture
464,2353,2024-08-24,100,Killer Harmonica sounds using the tongue and bending notes ,2.0,Intermediate,9,Backend Engineering with Node.js
161,1602,2024-06-05,8,初めてのiDraw入門,1.5,Beginner,2,Full-Stack Web Development
261,1988,2024-07-25,34,The Complete Piano & Music Theory Beginners Course,1.5,Beginner,13,Microservices Architecture
190,1472,2024-06-10,65,Letras en Adobe Illustrator,2.5,Beginner,20,CI/CD with Jenkins and GitLab
238,1919,2024-06-04,38,Piano Music Theory (Back To Basics) by JFilt,0.5,Beginner,8,Version Control with Git
40,573,2024-04-14,83,Financial Analysis:  A Recipe for Success,1.5,Beginner,9,Backend Engineering with Node.js
325,2618,2024-08-27,32,Ruby on Rails: Training and Skills to Build Web Applications,7.0,Beginner,7,Data Structures and Algorithms
165,1117,2023-10-23,23,The Intelligent Investor,10.5,Beginner,12,Software Testing and QA
356,1150,2024-05-13,9,Professional Forex strategy,1.5,Advanced,17,Security for Software Engineers
179,2688,2024-05-13,49,Learn How to Manage & Customize  Web Sites By Drupal CMS,2.5,Beginner,5,DevOps Engineering
331,1654,2024-08-21,23,How to Color Comic Books... with a Mouse,2.0,Beginner,1,Introduction to Programming
217,1574,2023-11-02,7,How to Draw Pinups and Sexy Women,20.0,Intermediate,15,Machine Learning for Software Engineers
131,1894,2023-10-30,25,The Total Beginner's Guitar Course,1.5,Beginner,18,Advanced JavaScript
197,637,2024-02-05,2,Your Business by the Numbers,3.0,Beginner,5,DevOps Engineering
150,1780,2024-06-29,31,T-Shirt Sales - Merch By Amazon Profit Formula With Canva,1.0,Beginner,12,Software Testing and QA
333,1837,2024-03-14,35,Learn to Play the Flute: Beginner to Pro in Under Five Hours,7.0,Beginner,6,Cloud Computing Foundations
401,1893,2024-07-20,13,How to play in a local Irish music session with confidence,1.0,Beginner,1,Introduction to Programming
52,2490,2024-07-01,3,Scaling Docker on AWS,6.0,Beginner,8,Version Control with Git
20,2454,2024-02-29,83,Learn Oud 2,3.0,Intermediate,2,Full-Stack Web Development
237,3487,2024-04-04,4,Become PHP Facebook Developer: Password-Less Authentication,4.0,Beginner,20,CI/CD with Jenkins and GitLab
324,765,2024-01-08,95,Options Trading Essentials: The ULTIMATE Guides,4.0,Beginner,15,Machine Learning for Software Engineers
320,3367,2024-01-03,96,Learning Path: Akka: Building Applications and Microservices,4.5,Intermediate,5,DevOps Engineering
231,132,2024-01-02,96,Transfer Pricing A Complete Analysis,2.5,Beginner,14,Database Design and SQL
137,400,2024-04-16,33,Forex Trading -  Learn to Trade From Scratch!,1.5,Beginner,5,DevOps Engineering
392,2352,2024-02-08,23,Advanced Saxophone Studies - Learn to Master the Saxophone!,4.0,Intermediate,9,Backend Engineering with Node.js
230,1001,2024-01-13,97,Profit During Crashing Markets: A Step-by-Step Guide,1.0,Beginner,12,Software Testing and QA
57,3588,2023-12-23,97,Automate Web Development With Gulp JS,3.5,Beginner,4,Software Architecture Design
261,796,2024-02-02,15,Hedge Fund Trading Systems Part Two - Stocks & ETFs,2.5,Advanced,8,Version Control with Git
264,537,2024-06-02,17,Python for Trading & Investing,5.0,Beginner,16,Cloud-Native Application Development
24,2559,2024-02-29,25,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",20.0,Beginner,15,Machine Learning for Software Engineers
225,50,2023-11-20,60,Option Trading for Rookies:  Understand Options Completely,2.0,Beginner,14,Database Design and SQL
303,1349,2024-01-29,13,Photoshop Workflow - Manipulação de imagem para Publicidade,12.5,Advanced,12,Software Testing and QA
198,1607,2024-05-15,11,Typography Design: Learn Web Typography The Practical Way,2.0,Beginner,20,CI/CD with Jenkins and GitLab
72,640,2024-03-03,40,Create Trading Robot Without Coding Skills!,1.0,Beginner,2,Full-Stack Web Development
239,1048,2023-12-06,47,Estrategias de Inversión aplicadas al mundo del trading,3.0,Beginner,2,Full-Stack Web Development
57,3367,2024-08-23,30,Learning Path: Akka: Building Applications and Microservices,4.5,Intermediate,5,DevOps Engineering
403,269,2023-12-03,5,Hands-on Financial Modeling (With 6 Excel Templates),4.0,Intermediate,15,Machine Learning for Software Engineers
50,1404,2024-02-28,63,Mobile App Design: From Beginner to Intermediate,10.0,Beginner,6,Cloud Computing Foundations
10,2087,2024-08-26,94,Piano Tutorial : Ludovico Einaudi - Una Mattina,0.733333333,Beginner,12,Software Testing and QA
489,2933,2023-12-05,10,JavaScript from Beginner to Advanced,17.0,Beginner,17,Security for Software Engineers
285,2905,2024-06-25,90,Get Results - Core Principles of Web Development Tricks Tips,1.5,Beginner,6,Cloud Computing Foundations
58,2864,2023-12-31,64,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,3.0,Intermediate,12,Software Testing and QA
323,3176,2024-05-04,79,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,20.0,Beginner,14,Database Design and SQL
100,1377,2024-04-16,77,How To Sell Your Art Online With ETSY,3.0,Beginner,20,CI/CD with Jenkins and GitLab
234,1592,2024-08-01,65,Learn Real Graphic Design,1.5,Beginner,18,Advanced JavaScript
278,750,2024-03-27,49,Forex - Top Equity Management Strategy,0.583333333,Beginner,5,DevOps Engineering
491,208,2024-08-30,85,Stock Technical Analysis with R,7.0,Beginner,15,Machine Learning for Software Engineers
103,2711,2024-07-11,25,All about NodeJS,15.5,Beginner,8,Version Control with Git
280,1607,2024-04-11,75,Typography Design: Learn Web Typography The Practical Way,2.0,Beginner,20,CI/CD with Jenkins and GitLab
373,749,2023-10-15,79,The Fundamentals Of Finance For Non-Finance Professionals,1.5,Beginner,5,DevOps Engineering
301,539,2024-08-05,50,Intro to Impact Investing,0.533333333,Beginner,7,Data Structures and Algorithms
472,651,2024-05-31,20,TRADING MARKET MAP,3.5,Beginner,5,DevOps Engineering
95,1382,2023-11-06,59,Indesign - Para quem quer trabalhar com Design Gráfico,2.5,Intermediate,14,Database Design and SQL
347,1195,2023-11-25,40,Learn to trade Chart Patterns,2.0,Intermediate,7,Data Structures and Algorithms
488,2629,2024-03-09,22,WordPress Development For Beginners,2.0,Beginner,4,Software Architecture Design
48,1950,2023-10-25,62,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,1.5,Beginner,2,Full-Stack Web Development
66,2578,2024-05-25,40,Joomla 3 - The Basics,3.0,Beginner,16,Cloud-Native Application Development
269,1236,2024-08-19,15,Photoshop - Creación de Efectos 2,1.0,Beginner,5,DevOps Engineering
154,1168,2024-03-03,27,Introduction to Day Trading,1.0,Beginner,16,Cloud-Native Application Development
349,3448,2024-06-28,10,Learn to make a colorful one page website,0.566666667,Beginner,9,Backend Engineering with Node.js
55,13,2024-07-02,24,Financial Management Risk and Return For Securities,1.5,Beginner,7,Data Structures and Algorithms
